Time      Mean      STD       
0.483     8168.989  2717.699  
0.484     8080.778  2797.305  
0.485     7990.828  2875.066  
0.486     7900.837  2948.890  
0.487     7812.535  3016.767  
0.488     7727.613  3076.897  
0.489     7647.638  3127.825  
0.490     7573.975  3168.563  
0.491     7507.722  3198.673  
0.492     7449.659  3218.306  
0.493     7400.229  3228.201  
0.494     7359.546  3229.632  
0.495     7327.430  3224.312  
0.496     7303.466  3214.252  
0.497     7287.083  3201.566  
0.498     7277.639  3188.250  
0.499     7274.499  3175.952  
0.500     7277.107  3165.781  
