Time      Mean      STD       
0.709     8150.722  2837.714  
0.710     8150.102  2834.909  
0.710     8149.213  2832.614  
0.711     8147.936  2831.116  
0.711     8146.466  2830.059  
0.712     8144.509  2830.008  
0.712     8142.305  2830.559  
0.713     8139.803  2831.946  
0.713     8136.799  2834.288  
0.714     8133.633  2837.031  
0.714     8130.048  2840.803  
0.715     8126.178  2845.263  
0.715     8122.131  2849.952  
0.716     8117.562  2855.611  
0.716     8112.840  2861.536  
0.717     8108.034  2867.536  
0.717     8102.867  2874.132  
0.718     8097.589  2880.575  
0.718     8092.158  2887.131  
0.719     8086.488  2893.845  
0.719     8080.883  2900.232  
0.720     8075.089  2906.480  
0.721     8069.293  2912.637  
0.721     8063.523  2918.410  
0.722     8057.635  2924.159  
0.722     8051.873  2929.377  
0.723     8046.033  2934.670  
0.723     8040.480  2939.430  
0.724     8034.740  2944.455  
0.724     8029.272  2949.054  
0.725     8023.768  2953.704  
0.725     8018.441  2958.323  
0.726     8013.344  2962.838  
0.726     8008.238  2967.581  
0.727     8003.460  2971.963  
0.727     7998.744  2976.551  
0.728     7994.332  2981.069  
0.728     7990.185  2985.363  
0.729     7986.127  2989.659  
0.729     7982.453  2993.607  
0.730     7979.047  2997.196  
0.730     7975.875  3000.610  
0.731     7973.092  3003.261  
0.731     7970.511  3005.583  
0.732     7968.428  3007.141  
0.732     7966.593  3008.205  
0.733     7965.020  3008.460  
0.733     7963.884  3007.927  
0.734     7962.993  3006.919  
0.734     7962.630  3004.915  
0.735     7962.341  3002.512  
0.735     7962.356  2999.456  
0.736     7962.766  2995.724  
0.736     7963.301  2991.904  
0.737     7964.220  2987.182  
0.737     7965.050  2982.686  
0.738     7966.276  2977.718  
0.738     7967.582  2972.746  
0.739     7968.978  2967.740  
0.739     7970.442  2962.877  
0.740     7971.990  2958.257  
0.740     7973.490  2953.858  
0.741     7974.999  2949.742  
0.741     7976.541  2946.186  
0.742     7978.054  2942.674  
0.743     7979.309  2940.084  
0.743     7980.748  2937.537  
0.744     7981.924  2935.730  
0.744     7983.004  2934.326  
0.745     7983.997  2933.268  
0.745     7984.871  2932.812  
0.746     7985.717  2932.434  
0.746     7986.335  2932.611  
0.747     7986.814  2933.195  
0.747     7987.332  2933.701  
0.748     7987.617  2934.727  
0.748     7987.822  2935.782  
0.749     7987.992  2936.938  
0.749     7988.006  2938.408  
0.750     7988.049  2939.608  
0.750     7987.991  2941.072  
0.751     7987.736  2942.769  
0.751     7987.642  2944.152  
0.752     7987.405  2945.676  
0.752     7987.183  2947.235  
0.753     7986.931  2948.538  
0.753     7986.620  2950.131  
0.754     7986.485  2951.321  
0.754     7986.241  2952.641  
0.755     7985.914  2953.969  
0.755     7985.697  2955.000  
0.756     7985.561  2955.900  
0.756     7985.475  2956.767  
0.757     7985.370  2957.461  
0.757     7985.290  2957.962  
0.758     7985.317  2958.305  
0.758     7985.375  2958.778  
0.759     7985.542  2958.726  
0.759     7985.646  2958.736  
0.760     7985.905  2958.704  
0.760     7986.267  2958.432  
0.761     7986.527  2958.067  
0.761     7986.854  2957.705  
0.762     7987.447  2957.025  
0.762     7987.933  2956.542  
0.763     7988.470  2955.708  
0.763     7988.988  2954.917  
0.764     7989.664  2954.022  
0.764     7990.432  2952.994  
0.765     7991.115  2951.824  
0.766     7991.682  2950.914  
0.766     7992.634  2949.392  
0.767     7993.337  2948.264  
0.767     7994.099  2946.923  
0.768     7994.901  2945.600  
0.768     7995.666  2944.347  
0.769     7996.446  2943.078  
0.769     7997.176  2941.982  
0.770     7997.877  2940.911  
0.770     7998.616  2940.016  
0.771     7999.259  2939.209  
0.771     7999.801  2938.623  
0.772     8000.433  2938.114  
0.772     8001.016  2937.764  
0.773     8001.535  2937.662  
0.773     8001.879  2937.804  
0.774     8002.403  2937.774  
0.774     8002.718  2938.213  
0.775     8003.135  2938.429  
0.775     8003.464  2938.945  
0.776     8003.732  2939.421  
0.776     8004.006  2939.895  
0.777     8004.282  2940.368  
0.777     8004.524  2940.923  
0.778     8004.674  2941.377  
0.778     8004.973  2941.688  
0.779     8005.196  2941.954  
0.779     8005.320  2942.280  
0.780     8005.602  2942.253  
0.780     8005.833  2942.491  
0.781     8006.009  2942.467  
0.781     8006.197  2942.494  
0.782     8006.439  2942.432  
0.782     8006.660  2942.456  
0.783     8006.912  2942.260  
0.783     8007.097  2942.315  
0.784     8007.333  2942.144  
0.784     8007.601  2942.029  
0.785     8007.863  2941.958  
0.785     8008.132  2941.892  
0.786     8008.382  2941.679  
0.786     8008.565  2941.609  
0.787     8008.824  2941.268  
0.787     8009.124  2941.040  
0.788     8009.459  2940.608  
0.789     8009.681  2940.163  
0.789     8009.855  2939.768  
0.790     8010.129  2939.213  
0.790     8010.457  2938.640  
0.791     8010.695  2938.005  
0.791     8010.824  2937.533  
0.792     8011.082  2936.972  
0.792     8011.302  2936.551  
0.793     8011.411  2936.483  
0.793     8011.584  2936.379  
0.794     8011.680  2936.666  
0.794     8011.770  2937.115  
0.795     8011.848  2937.849  
0.795     8011.880  2939.024  
0.796     8011.984  2940.312  
0.796     8012.053  2941.958  
0.797     8012.093  2944.067  
0.797     8012.184  2946.079  
0.798     8012.308  2948.578  
0.798     8012.586  2951.016  
0.799     8012.872  2953.578  
0.799     8013.154  2956.286  
0.800     8013.718  2958.674  
0.800     8014.330  2961.175  
0.801     8015.133  2963.296  
0.801     8015.959  2965.367  
0.802     8017.080  2966.807  
0.802     8018.375  2968.081  
0.803     8019.949  2968.740  
0.803     8021.655  2969.048  
0.804     8023.514  2968.838  
0.804     8025.676  2968.127  
0.805     8028.069  2966.921  
0.805     8030.719  2965.146  
0.806     8033.406  2963.093  
0.806     8036.464  2960.421  
0.807     8039.662  2957.433  
0.807     8043.105  2954.056  
0.808     8046.681  2950.326  
0.808     8050.356  2946.407  
0.809     8054.209  2942.320  
0.809     8058.339  2937.805  
0.810     8062.337  2933.539  
0.810     8066.582  2928.902  
0.811     8070.897  2924.291  
0.812     8075.255  2919.722  
0.812     8079.644  2914.949  
0.813     8083.983  2910.370  
0.813     8088.487  2905.588  
0.814     8092.813  2901.077  
0.814     8097.176  2896.287  
0.815     8101.450  2891.742  
0.815     8105.655  2887.133  
0.816     8109.835  2882.456  
0.816     8113.902  2877.868  
0.817     8117.773  2873.401  
0.817     8121.618  2868.898  
